#OTU ID	AJ414	AP114	AS114	AT414	JJ114	JJ415	JJ515	JP315	JP414	JP515	JS115	JS415	JT115	JT314	JT415	OJ415	OJ514	OJ515	OJ615	OP315	OP515	OP614	OP615	OS115	OS214	OS415	OS615	OT115	OT414	OT415	OT515	Taxonomy
OTU1758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.1|KC514899|SH211723.07FU;k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales,f:Dacrymycetaceae,g:Cerinosterus,s:Cerinosterus luteoalbus
OTU1759	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	US|0.7410|KF221483|SH221826.07FU;k:Fungi,p:Ascomycota
OTU1760	0	0	0	0	0	4	3	0	0	0	0	0	0	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.1|EF159436|SH011830.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU1761	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|JX245059|SH215314.07FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Diutina,s:Diutina pseudorugosa
OTU1762	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.0600|FJ265750|SH026690.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora
OTU1763	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GSL|100.0|DQ104732|SH204094.07FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Pichiaceae,g:Pichia,s:Pichia kluyveri
OTU1764	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9999|AB751503|SH196004.07FU;k:Fungi
OTU1765	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.1100|EU517007|SH005857.07FU;k:Fungi,p:Ascomycota
OTU1766	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	SS|0.0100|JN905762|SH022043.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales
OTU1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	SS|0.6400|KM879333|SH487502.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Acarosporales,f:Acarosporaceae
OTU1768	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	GS|100.0|AY573544|SH190191.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Schizophyllaceae,g:Schizophyllum,s:Schizophyllum commune
OTU1769	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|HQ026492|SH183046.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae
OTU1770	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	SS|0.0100|KF296901|SH026509.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Filobasidiaceae,g:Heterocephalacria
OTU1771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	US|0.7322|JF945540|SH183422.07FU;k:Fungi,p:Ascomycota
OTU1772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	US|0.7410|KC966185|SH459534.07FU;k:Fungi,p:Ascomycota
OTU1773	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	GS|97.4|MF554801|SH220112.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Acarosporales,f:Acarosporaceae
OTU1774	0	0	1	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	US|0.7866|DQ525519|SH011670.07FU;k:Fungi,p:Ascomycota
OTU1775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|97.4|KT380069|SH530543.07FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae
OTU1776	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.9800|KC966025|SH214177.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Teratosphaeriaceae,g:Oleoguttula
OTU1777	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GSL|100.0|EF198009|SH180754.07FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,g:Diutina,s:Diutina rugosa
OTU1778	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	US|0.5739|JN906261|SH212425.07FU;k:Fungi
OTU1779	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.6124|LC204277|SH220112.07FU;k:Fungi
OTU1780	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	SS|1.0000|JN906140|SH022043.07FU;k:Fungi
OTU1781	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7033|KJ411449|SH457497.07FU;k:Fungi
OTU1782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	US|0.9925|KF800607|SH003927.07FU;k:Fungi,p:Basidiomycota
OTU1783	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7736|AB190398|SH203755.07FU;k:Fungi,p:Ascomycota
OTU1784	6	2	2	6	0	8	0	1	0	0	0	1	1	4	0	1	0	0	0	3	0	0	0	1	1	0	0	0	4	0	0	US|0.9998|JX188194|SH021360.07FU;k:Fungi
OTU1786	0	0	0	2	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	US|1.0000|None;k:Fungi
OTU1787	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GSL|100.0|KP174679|SH182984.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Chaetosphaeronema,s:Chaetosphaeronema hispidulum
OTU1788	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.5587|JX387815|SH184259.07FU;k:Fungi
OTU1789	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|1.0000|KF222269|SH221826.07FU;k:Fungi
OTU1790	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	SS|0.5500|MF534181|SH220112.07FU;k:Fungi,p:Basidiomycota
OTU1791	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7534|None;k:Fungi,p:Ascomycota
OTU1792	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	GS|98.2|HM488471|SH201636.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Dermateaceae
OTU1793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	SS|0.3200|None;k:Fungi,p:Ascomycota
OTU1794	0	1	0	2	0	0	0	0	0	0	0	0	7	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	16	2	0	US|0.6637|KF222299|SH221826.07FU;k:Fungi
OTU1795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	GSL|100.0|KX468812|SH187847.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Laetisaria
OTU1796	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.0|GQ510486|SH202968.07FU;k:Fungi
OTU1797	0	1	0	0	17	9	3	0	0	0	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	SS|0.7000|AY368129|SH018687.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Caliciales,f:Physciaceae,g:Physconia
OTU1799	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.6|KF221913|SH221826.07FU;k:Fungi,p:Ascomycota
OTU1800	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	GS|99.5|JX043029|SH202710.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Chalara
OTU1801	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.2|JX845420|SH210381.07FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pezizaceae,g:Peziza,s:Peziza nivalis
OTU1802	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	US|0.7384|None;k:Fungi,p:Ascomycota
OTU1803	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7601|KU515975|SH211753.07FU;k:Fungi
OTU1804	0	0	0	0	0	1	3	0	0	0	0	0	3	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	GSL|99.6|KJ747047|SH186939.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Pseudocamarosporium,s:Pseudocamarosporium cotinae
OTU1805	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.6916|JN904287|SH212425.07FU;k:Fungi
OTU1806	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.5|KF274208|SH004627.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Hyaloscyphaceae
OTU1807	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|AM181454|SH193088.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Geosmithia,s:Geosmithia pallida
OTU1808	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GSL|100.0|AF260327|SH193145.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Pyrenophora,s:Pyrenophora lolii
OTU1809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	9	0	0	0	0	0	0	GS|97.8|HM239765|SH209938.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes
OTU1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	US|0.6865|AY090489|SH193604.07FU;k:Fungi,p:Ascomycota,c:Taphrinomycetes,o:Taphrinales,f:Taphrinaceae
OTU1811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.5|KF808311|SH193092.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Bionectriaceae,g:Geosmithia
OTU1812	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7866|GQ522490|SH202968.07FU;k:Fungi
OTU1814	0	0	0	1	0	1	0	0	0	0	0	0	0	1	2	0	2	0	1	0	0	0	0	0	0	0	0	0	20	1	2	GS|98.9|HM123187|SH203402.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes
OTU1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9950|JF944971|SH183422.07FU;k:Fungi
OTU1816	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	US|0.7322|JN906646|SH022043.07FU;k:Fungi,p:Ascomycota
OTU1817	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	GS|100.0|KY948810|SH193471.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Fomitopsidaceae,g:Fomitopsis,s:Fomitopsis pinicola
OTU1818	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	GS|100.0|AY558802|SH178809.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Rhizopogonaceae,g:Rhizopogon,s:Rhizopogon roseolus
OTU1819	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.0000|KC965181|SH466338.07FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae
OTU1820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	SS|0.7200|KC457127|SH191376.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales
OTU1821	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	US|0.5791|JX984791|SH004426.07FU;k:Fungi
OTU1822	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	SS|1.0000|JN904624|SH022043.07FU;k:Fungi
OTU1823	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|97.9|JN906420|SH022043.07FU;k:Fungi,p:Ascomycota
OTU1824	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7858|KC965421|SH019259.07FU;k:Fungi,p:Ascomycota
OTU1825	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	GS|100.0|AJ244243|SH206393.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Dothioraceae,g:Dothiora,s:Dothiora cannabinae
OTU1826	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KJ706276|SH194012.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,f:Cystofilobasidiaceae,g:Cystofilobasidium,s:Cystofilobasidium macerans
OTU1827	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	GSL|100.0|KC797642|SH182481.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium
OTU1828	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	GSL|100.0|AF033453|SH182502.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Penicillium,s:Penicillium decumbens
OTU1829	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	GSL|100.0|KM248555|SH202969.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae
OTU1830	13	0	1	2	3	9	10	1	1	0	0	2	1	6	1	7	23	11	2	0	1	0	1	0	1	0	0	8	5	4	2	GSL|100.0|KY788038|SH220112.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria
OTU1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.7700|AJ971447|SH186600.07FU;k:Fungi,p:Ascomycota
OTU1832	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	SS|0.6400|AY969511|SH455859.07FU;k:Fungi
OTU1833	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	US|0.6806|GQ510484|SH202968.07FU;k:Fungi
OTU1834	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.7|GQ512626|SH202968.07FU;k:Fungi
OTU1835	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	US|0.9918|JN904617|SH212425.07FU;k:Fungi
OTU1836	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9890|GQ520720|SH202968.07FU;k:Fungi
OTU1837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	US|0.9948|KC965222|SH014111.07FU;k:Fungi
OTU1838	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|EU002897|SH212532.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Apiosordaria
OTU1839	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	GS|99.2|KF222418|SH221826.07FU;k:Fungi,p:Ascomycota
OTU1840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|AY364836|SH205939.07FU;k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Sporobolomyces,s:Sporobolomyces symmetricus
OTU1841	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	US|0.9999|JX984753|SH205790.07FU;k:Fungi
OTU1842	0	0	0	157	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	1	2	SS|0.1800|HM239708|SH183854.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes
OTU1843	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	GS|98.0|JQ301687|SH198745.07FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Teloschistales,f:Teloschistaceae,g:Xanthoria,s:Xanthoria fallax
OTU1844	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GSL|100.0|KP101209|SH206647.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Chaetomiaceae,g:Thielavia
OTU1845	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	GS|100.0|KY821672|SH220112.07FU;k:Fungi
OTU1846	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KF767323|SH202296.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Cladosporiaceae,g:Toxicocladosporium
OTU1847	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|EU490004|SH475032.07FU;k:Fungi,p:Ascomycota
OTU1848	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7713|None;k:Fungi,p:Ascomycota
OTU1849	0	0	0	1	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	SS|1.0000|MF966003|SH193471.07FU;k:Fungi
OTU1850	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.6|JX460856|SH196431.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Stereaceae,g:Stereum
OTU1851	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9805|KP698320|SH184176.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU1852	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	GS|100.0|EF504855|SH216784.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria
OTU1853	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.3899|LC204542|SH220112.07FU;k:Fungi
OTU1854	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	GS|99.6|KF221465|SH221826.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Coniosporium
OTU1855	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.7500|JQ346930|SH213266.07FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
OTU1856	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	GS|99.6|EU480219|SH207104.07FU;k:Fungi
OTU1857	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9983|KU580616|SH487767.07FU;k:Fungi
OTU1858	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|97.8|GQ511718|SH202968.07FU;k:Fungi
OTU1859	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	GS|99.5|JX379231|SH496327.07FU;k:Fungi
OTU1860	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KF036589|SH477283.07FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Naemateliaceae
OTU1861	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SS|0.5700|KX611040|SH182997.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
OTU1862	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	GS|98.5|JQ346979|SH181083.07FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Leotiaceae,g:Pezoloma,s:Pezoloma ericae
OTU1863	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	GS|100.0|KF417722|SH187497.07FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Issatchenkia,s:Issatchenkia orientalis
OTU1864	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|100.0|KC769941|SH193866.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Aplosporellaceae,g:Aplosporella,s:Aplosporella javeedii
OTU1865	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	GS|99.5|GU062202|SH011262.07FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae,g:Coniochaeta
OTU1866	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	GS|99.5|EU437426|SH180110.07FU;k:Fungi,p:Mortierellomycota,c:Mortierellomycetes,o:Mortierellales,f:Mortierellaceae,g:Mortierella
OTU1867	0	0	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|98.8|KY821575|SH220112.07FU;k:Fungi
OTU1868	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	GS|97.3|KF274376|SH019862.07FU;k:Fungi
OTU1869	0	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.7534|HM161502|SH192378.07FU;k:Fungi,p:Ascomycota
OTU1870	0	0	0	0	0	3	0	0	0	1	2	1	1	0	2	0	0	3	0	0	2	0	0	1	0	0	0	0	0	3	2	GS|99.4|KP335660|SH203192.07FU;k:Fungi,p:Ascomycota
OTU1871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	GS|100.0|KF777152|SH186599.07FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Verrucoconiothyrium,s:Verrucoconiothyrium prosopidis
OTU1872	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	US|0.9871|AY929121|SH030398.07FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae
